category;tweet_id;text;date;retweet_count
lake pollution;1.14E+18;*@YorkshireWater what’s the latest on the stream and lake in Gledhow Valley Woods please? Absolutely distrusting the amount of pollution in there this morning.;6/21/2019 5:54;0
lake pollution;1.14E+18;"#Garbage spikes pollution in #Kavoor Lake *@vedavyasbjp *@bharathshetty_y
 https://t.co/J7ezmRS026
Download the TOI app now:
https://t.co/GoWKyFxGG9";6/21/2019 2:25;0
lake pollution;1.14E+18;*@marcorubio *@SenRickScott STF up! You went to Trump's Nazi/Klan rally and cheered like a 16 yo at a TSwift concert. And as an aside....the deregulation for farmers resulted in the pollution of the Lake O releases that turned our livelihood, our beaches, brown. So fuck the hell off on that front too.;6/21/2019 2:01;0
lake pollution;1.14E+18;"Whitmer Signs Executive Order In Efforts To Cut Lake Erie Nutrient Pollution: CBS Detroit https://t.co/wFyEDIt386

MORE w/ EcoSearch - news: https://t.co/QovGph8Yqk web: https://t.co/BBIZXtpfKA";6/20/2019 22:34;0
lake pollution;1.14E+18;"The Wyoming refinery arm of Salt Lake City-based Sinclair Oil has agreed to pay a $1.6 million penalty and to install additional pollution controls to resolve allegations that it violated emissions limits
https://t.co/GJTlZ20Pbc";6/20/2019 21:52;3
lake pollution;1.14E+18;"Michigan adopted guidelines last year for making Lake Erie healthier, including cutting phosphorus loading into its western basin 40 percent by 2025.

https://t.co/IK2DXfyoSt";6/20/2019 21:30;1
lake pollution;1.14E+18;Taken at the park by edgelake dr and peavy rd, edited to look as if there was less light pollution and if i was closer to the lake ¯\_(ツ)_/¯ https://t.co/gtAXtUFLl5;6/20/2019 21:22;1
lake pollution;1.14E+18;"Michigan governor orders efforts to cut Lake Erie nutrient pollution: WKBN https://t.co/wzKftEpGpd

MORE w/ EcoSearch - news: https://t.co/2Ax2WSCt1J web: https://t.co/NuWXFFZbYI";6/20/2019 20:12;1
lake pollution;1.14E+18;"Governor Gretchen Whitmer is ordering the state to make more of an effort to cut Lake Erie nutrient pollution.

Governor Whitmer is asking state agencies to reduce phosphorus pollution and otherwise improve water quality in Lake Erie. https://t.co/J1ETqfTLKU";6/20/2019 19:35;0
lake pollution;1.14E+18;Agencies are being ordered to step up efforts to reduce phosphorus pollution. https://t.co/G8ZhJ8U034;6/20/2019 19:00;1
lake pollution;1.14E+18;Michigan governor orders efforts to cut Lake Erie nutrient pollution https://t.co/uEXEwFKHYB https://t.co/yiNoVT8rEj;6/20/2019 18:25;0
lake pollution;1.14E+18;Whitmer Signs Executive Order In Efforts To Cut Lake Erie Nutrient Pollution https://t.co/3NQtj2ovB1 https://t.co/BEJeGtb4TG;6/20/2019 17:31;0
lake pollution;1.14E+18;Ten #rivers contribute 90% of #plastic to the #pollution in the #oceans - to keep our #lake and #ocean #water clean we need to keep it out of our rivers and streams. https://t.co/fQw8SWsfPx;6/20/2019 16:34;0
lake pollution;1.14E+18;From trash to art, Minneapolis artist provides commentary on lake pollution https://t.co/9GxIy4aONr via *@KARE11;6/20/2019 15:55;0
lake pollution;1.14E+18;Garbage spikes pollution in Kavoor Lake - Times of India https://t.co/Wh4va7E6L8 #Mangaluru #News;6/20/2019 13:13;0
lake pollution;1.14E+18;*@irving_claire *@tweeds54321 *@YorkshireWater *@EnvAgencyYNE We’ve just secured significant funding to restore Gled Lake so it exasperates us when pollution of this nature happens. Regular maintenance of CSOs would avoid this disgusting problem.;6/20/2019 12:36;0
lake pollution;1.14E+18;Health Canada epidemiologist on air pollution in #Ontario. Pollution near Lake Huron (and Lake Erie) is not from activity there, but blown into Ontario from industry and electricity generation in the U.S. So wind turbines in Ontario: zero effect #OnPoli https://t.co/aCtq8Fee4y;6/20/2019 12:28;2
lake pollution;1.14E+18;"*@Shayonnita15 Occur in a periodic gap bw diff Era
For water problem main reason is no communitarian effort by us ,like wells &amp  lake/canals use by our ancestors , also planting fancy trees instead of local ones ,second pollution is real spcly plastic &amp  carbons from fossil fuels so work on them";6/20/2019 8:45;0
lake pollution;1.14E+18;"காஞ்சிபுரத்தில் ஏரிகள் மாசடைந்து அழியும் அபாயம்
#Kanchipuram #lake #Pollution https://t.co/ShEtcNYz1D";6/20/2019 8:18;6
lake pollution;1.14E+18;"Chinese people walking round the Lake District wear pollution masks... 

In the part of the country with possibly the cleanest air 🤦🏻‍♀️";6/20/2019 7:51;0
lake pollution;1.14E+18;*@Tejasvi_Surya *@omraviprakash *@SansadDhvani Please get agencies act upon regulating air and water pollution, initiate and support water and lake conversation projects. Clean air, clean water;6/20/2019 6:22;0
lake pollution;1.14E+18;I can’t alert enough people regarding HOW CRITICAL THIS DANGER IS! I chronicled that over a 20 month time frame Military Dependent Kids got Bone Cancer due to Lake Superior Water pollution in late 60’s (50% plus with Major Limb Amputation) Kids WILL BE CRIPPLED &amp  die of cancer! https://t.co/dhG6SAMZCF;6/20/2019 5:43;0
lake pollution;1.14E+18;death of the lava are the causes of lost of water, most of the causes of dying lava are the pollution and dereforestation or cutting of the trees and if the land or lake are lost the water that land are in danger to collapse;6/20/2019 5:22;0
lake pollution;1.14E+18;Sitting on Lake Tahoe with minimal light pollution is absolutely mind boggling;6/20/2019 5:09;0
lake pollution;1.14E+18;From trash to art, Minneapolis artist provides commentary on lake pollution... https://t.co/NupXcpgq62;6/20/2019 5:00;2
lake pollution;1.14E+18;Garbage spikes pollution in Kavoor Lake https://t.co/Y8lrmDE5lL;6/20/2019 0:35;0
lake pollution;1.14E+18;*@kianawatson_ It’s a political science class on environmental issues so I have to talk about water pollution all around the world😭 but thank you though!!💓 I’m trying to organize my paper in a way that mentions every body of water (ocean, lake, stream) &amp  it’s effects from pollution 🤯;6/20/2019 0:19;0
lake pollution;1.14E+18;"When Pollution gets out the lake, his skin is iridescent in the moonlight because of petroleum, his long hair is tangled with some garbage.
Then they eat medium-rare meat, maybe drink wine and kiss. Pollution smells awful, but Was doesn't feel it.";6/19/2019 22:16;0
lake pollution;1.14E+18;"I was inspired by a scene where Pollution was sitting on a bank of a dirty river.
I imagined him and War spending an evening in a countryside near the lake (or river). Pollution swims and makes the water really dirty, War lays on the grass or roasts some meat.";6/19/2019 22:16;0
lake pollution;1.14E+18;*@RepAdamSchiff This is Salt Lake City Utah, it relies on Coal power plants, has extensive mining, and fracking sites, and vehicle emissions standards are weak. All that waste creates a toxic soup of pollution most of the year.  The cancer rates are high and the Republican party does nothing. https://t.co/hz0J9iNz7D;6/19/2019 18:47;0
lake pollution;1.14E+18;Heavy rain can cause water with bacteria to enter the Lake, making swimming unsafe for 48hr. Learn more:  https://t.co/p7CNFOTrUr #CityofTO https://t.co/mvZWgiuu02;6/19/2019 18:00;5
lake pollution;1.14E+18;*@jaspscherer *@cmDaveMartin Good grief! 🙄 Both his Kingwood and Clear Lake communities believe strongly in recycling and reduced pollution.;6/19/2019 17:29;0
lake pollution;1.14E+18;"""All the results of the analyses carried out on the lake clearly prove the existence of elements specific to mining activity,"" says Lucas Barreto Correa, a Brazilian biologist specialized in water pollution. The #GreenBlood team also tested air quality in El Estor. https://t.co/BBvpWkypNM";6/19/2019 16:28;16
lake pollution;1.14E+18;And then there is the alleged pollution of the mine. A red slick in the lake, red smoke coming from the mine’s processing plant. None of which worries the mine or authorities. The Forbidden Stories team consulted experts. They come to a very different conclusion... https://t.co/wdGckwCGiP;6/19/2019 16:24;10
lake pollution;1.14E+18;#SustyScientist Nick Kuminoff (pictured hiking the Lake Tahoe Flume Trail) recently traveled to the area to present research on the value of saving seniors’ lives via policies that reduce the harmful effects of air pollution, heat stress &amp  other env. externalities. #SOSintheWild https://t.co/hRyZEYcqds;6/19/2019 16:02;0
lake pollution;1.14E+18;".*@northernminer huge tribal legal win for #Colville #Lake Roosevelt #Teck pollution #Columbia River 

RR says this is the same tribe that won hunting rights in Canada around Castlegar (native legal win #279) Teck has been fighting this for years losing - could be counted as a win https://t.co/FZfngAwt6n";6/19/2019 14:24;0
lake pollution;1.14E+18;*@Tejasvi_Surya Please look at possible solutions for Bellandur lake pollution;6/19/2019 14:20;0
lake pollution;1.14E+18;JOB: Salt Lake City United States - Facilities Chemical Engineer - Ultrapure Chemical Systems Ultra High: Ultrapure Chemical Systems Ultra High Purity Water Systems Waste Treatment Systems Pollution ... Specialty and Cryoge JOB CHEMICAL ENGINEER https://t.co/J2DBXXlvvd;6/19/2019 14:12;0
lake pollution;1.14E+18;"“Sustainable farming helps agricultural communities thrive for the benefit of us all."" - *@RepRickHansen.

Legislators toured the Lake City Catholic Workers Farm to learn from local farmers about sustainable farming &amp  nutrient pollution. #RiverTour2019 https://t.co/1un4JRtNJB";6/19/2019 13:22;3
lake pollution;1.14E+18;"Heard of the Aral Sea? Once the 4th largest lake, but now virtually gone - mainly because of cotton cultivation - now called one of the planet's worst environmental disasters by the UN. See more in this video *@theworldcounts. #CleanAirDay #pollution

https://t.co/1YZXQcoFHA https://t.co/UB7Y9FN0lj";6/19/2019 11:41;0
lake pollution;1.14E+18;#Trash On The #Water #Surface - new #photograph that I uploaded to #fineartamerica https://t.co/DruDWu9DUW #ashishagarwal #faa #prints #wallart #printsforsale #artforsale #abstract #abstractart #pollution #lake #rubbish #spoil https://t.co/ppmUKYiQQk;6/19/2019 11:09;1
lake pollution;1.14E+18;"Do you want to know why the Yamuna (or indeed any river, lake, even the air) is so polluted?

Because pollution control boards don't have the capacity to enforce laws. Case in point: it took 17 years to get one small shop owner penalised for polluting.

https://t.co/KvWGN2aCDo";6/19/2019 5:29;73
lake pollution;1.14E+18;I went to art school with Sean, and he works so diligently &amp  creatively for clean water! 👏🏽 https://t.co/9ODakZgtKo #seanconnaughty #cleanwater #waterislife #lakehiawatha #mplsartists #mnartists #mcadmade #mcadalumni #ecoart #environment;6/19/2019 5:11;0
lake pollution;1.14E+18;"Valley Water's education outreach team is looking to break their record of educating 989 campers in a summer. Topics include landforms, flooding, pollution, and weather. The showstopper today at Almaden Lake Park in San Jose- ""The Three Little Pigs and the Big Bad Weather Wolf."" https://t.co/EcqX033Cco";6/19/2019 1:53;6
lake pollution;1.14E+18;It's unsafe to swim in the lake during or at least 48 hours after a heavy rainfall. Learn why: https://t.co/p7CNFOBQvR #CityofTO https://t.co/bXmRXRcfr7;6/18/2019 23:00;4
lake pollution;1.14E+18;"The increase in nutrient pollution in rivers &amp  streams has led to harmful algal blooms which release toxins into our water. Earlier this month, 2019's 1st algal bloom appeared in Utah Lake. 

#USUResearchLandscapes | *@mabakerusu *@UStateScience 

https://t.co/hqOC8t4uCn";6/18/2019 22:55;5
lake pollution;1.14E+18;"*@imkillinyou *@MiloniTime *@TeslaElectricc Utah has Salt Lake City
Wyoming has a good economy, little pollution, and corn...";6/18/2019 21:55;0
lake pollution;1.14E+18;"*@jamkirk3 *@Gray_Mackenzie Indigenous lands and resources. 
The whole economy is indigenous. .you are a fool to think pollution harm policy is ok. .they have plans of dumping the tailings into the ocean. .the mount polmey disaster is now putting their tailings into the lake that got dumped into by neglect";6/18/2019 21:47;0
lake pollution;1.14E+18;What have Pandora the Pomeranian and Lake Okeechobee have in common? They're both reeling from the effects of toxic algal blooms. . . #Water #pollution #ecocide And so badly a Republican can become Governor by changing his spots... #auspol https://t.co/or6mQzs23x;6/18/2019 21:23;0
lake pollution;1.14E+18;Nearly 60 people attended today's Lake Erie Science Talk at *@LakesideOH. Today's discussion with Jill Bartolotta focused on marine debris and how it's one of the most widespread pollution problems facing us today. https://t.co/ByvojoLWXc;6/18/2019 20:29;3
